Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded
0,3,male,-0.5348911628688886,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.15886525057982273,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,0.06675029679361683,0,0,-0.3997582667846179,Q,0,-0.5609748304808925,1,-0.21122653783347387,Miss,Adult,Medium,1,False,True,False,False,True,False,False,2,1
1,2,female,-0.5348911628688886,1,1,-0.06451572512800753,S,0,0.6792945838081278,0,-0.2861357514885587,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.3092756154954491,8,2,0.7519458402879414,S,0,5.64037224096421,0,-0.3794867591321342,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,1,female,0.5179813915404959,0,0,2.0825124140450755,C,1,-0.5609748304808925,1,3.23040888818041,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
0,3,male,2.3981109529858253,0,0,-0.5228315422126077,S,0,-0.5609748304808925,1,-0.3818660043428053,Mr,Senior,Low,0,False,False,True,False,False,False,False,3,0
1,2,female,0.5179813915404959,0,0,-0.3866707201133388,S,1,-0.5609748304808925,1,-0.19308082769342225,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
1,3,female,0.14195547925143,1,1,-0.2351571990343002,S,0,0.6792945838081278,0,-0.3649997994049369,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,1,female,-0.9861222576157678,0,1,0.5189714017894245,C,1,0.059159876663617626,0,0.25329247516099185,Miss,Teen,VHigh,1,True,False,False,False,True,False,False,1,3
1,3,female,-0.5724937540977952,2,0,-0.18029017645086096,Q,0,0.6792945838081278,0,-0.33964233267076216,Miss,Adult,High,1,False,True,False,False,True,False,False,2,2
0,1,male,1.2324306248897212,0,0,-0.07458306872129913,S,1,-0.5609748304808925,1,0.23962456795396225,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,1,male,0.6683917564561223,0,1,2.441497778832105,S,1,0.059159876663617626,0,1.5860711559422147,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,3,male,-0.9861222576157678,2,0,-0.2859972841804228,S,0,0.6792945838081278,0,-0.38849616766320877,Mr,Teen,High,0,False,False,True,False,False,False,False,1,2
1,1,female,0.4427762090826827,1,0,2.042579288947925,S,0,0.059159876663617626,0,1.3095235542885437,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
0,3,male,-0.3092756154954491,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,1,male,-0.008454885664196365,1,0,0.6925485130875209,S,1,0.059159876663617626,0,0.37362365821895865,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,1,female,0.8940073038295618,0,0,2.059693773056521,C,1,-0.5609748304808925,1,3.1987711446393017,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,3,male,1.1948280336608146,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,1.1948280336608146,0,0,0.06635974158478332,S,1,-0.5609748304808925,1,0.4350399079237488,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,2,male,-2.038994812025152,1,1,-0.12491978668775715,S,1,0.6792945838081278,0,-0.31405222862709964,Master,Child,High,0,False,False,True,True,False,False,False,0,2
1,1,female,-0.3844807979532623,3,2,4.647001076532463,S,1,2.5396987052416584,0,0.6676772174115899,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
0,2,male,-0.08366006812200955,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,2,male,-0.3092756154954491,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,2,male,0.5179813915404959,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,2,female,-0.3844807979532623,0,0,-0.3866707201133388,S,1,-0.5609748304808925,1,-0.19308082769342225,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
1,2,female,0.8188021213717487,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
1,3,female,-0.5724937540977952,1,0,-0.32425318983493084,S,0,0.059159876663617626,0,-0.3312673895291999,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,3,male,-1.9637896295673392,1,1,-0.32828012727224753,S,0,0.6792945838081278,0,-0.40803770166018744,Master,Child,High,0,False,False,True,True,False,False,False,0,2
0,3,male,0.969212486287375,0,0,-0.47400492578514347,S,0,-0.5609748304808925,1,-0.31416854728184357,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.45968598041107545,0,0,-0.4626791642426904,S,0,-0.5609748304808925,1,-0.29846552889141426,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,0.8188021213717487,0,0,0.05629239799149171,S,1,-0.5609748304808925,1,0.4210816693544783,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,3,male,-1.061327440073581,1,1,-0.5028639729296732,C,0,0.6792945838081278,0,-0.4887237649844744,Mr,Teen,Low,0,True,False,False,False,False,False,False,1,0
0,3,male,-0.3092756154954491,1,0,-0.29002422161773944,S,0,0.059159876663617626,0,-0.30753838396144006,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.5029485386158568,C,0,-0.5609748304808925,1,-0.35429848316849616,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,3,male,-0.08366006812200955,0,0,-0.45714212526638004,S,0,-0.5609748304808925,1,-0.2907884976783155,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,female,-0.5348911628688886,0,1,0.4589861417231558,S,1,0.059159876663617626,0,0.2117080908154213,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
0,2,female,0.6683917564561223,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
1,3,female,-0.5724937540977952,0,0,-0.48977642625839407,Q,0,-0.5609748304808925,1,-0.3360355238244626,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
1,3,female,-0.5724937540977952,0,0,-0.48977642625839407,Q,0,-0.5609748304808925,1,-0.3360355238244626,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
0,3,male,0.8188021213717487,1,4,-0.08666388103324908,S,0,2.5396987052416584,0,-0.4261834118002391,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,2,male,-0.008454885664196365,1,0,-0.09027201697708476,C,0,0.059159876663617626,0,-0.1690614907634216,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
0,3,female,1.1948280336608146,0,1,-0.3573908580066095,C,0,0.059159876663617626,0,-0.3542398585665052,Mrs,Adult,Medium,1,True,False,False,False,False,True,False,2,1
0,3,male,0.4427762090826827,0,0,-0.5064721088735089,S,0,-0.5609748304808925,1,-0.35918386666774077,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.3092756154954491,1,0,-0.3363340021468808,Q,0,0.059159876663617626,0,-0.33964233267076216,Mr,Adult,High,0,False,True,False,False,False,False,False,2,2
0,3,male,0.06675029679361683,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,1,female,2.3229057705280125,1,0,0.8667135572514657,C,1,0.059159876663617626,0,0.49436242184314827,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
1,3,female,-0.5724937540977952,0,0,-0.5028639729296732,C,0,-0.5609748304808925,1,-0.3541812339645143,Mrs,Adult,Low,1,True,False,False,False,False,True,False,2,0
1,3,female,-0.5724937540977952,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
1,1,female,-0.3844807979532623,0,0,0.7469121684912956,C,1,-0.5609748304808925,1,1.3786168352064323,Rare,Adult,VHigh,1,True,False,False,False,False,False,True,2,3
1,1,male,-0.3092756154954491,1,0,0.4678796330534696,C,1,0.059159876663617626,0,0.21787344479146803,Mr,Adult,VHigh,0,True,False,False,False,False,False,False,2,3
0,3,male,-0.8357118927001413,1,0,-0.5176307525123133,S,0,0.059159876663617626,0,-0.46532510439618724,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.7605067102423282,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,-0.5348911628688886,0,0,2.0825124140450755,C,0,-0.5609748304808925,1,3.23040888818041,Mr,Adult,VHigh,0,True,False,False,False,False,False,False,2,3
0,3,female,-1.9637896295673392,3,1,-0.22408312108167944,S,0,1.9195639980971482,0,-0.43832707935550436,Miss,Child,High,1,False,False,True,False,True,False,False,0,2
1,1,female,0.4427762090826827,1,0,1.0060617003323709,C,0,0.059159876663617626,0,0.5909645993333553,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
1,3,female,-0.5348911628688886,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
0,1,male,-0.15886525057982273,0,2,3.610064686423428,C,1,0.6792945838081278,0,1.4121166077726814,Mr,Adult,VHigh,0,True,False,False,False,False,False,False,2,3
0,3,male,-0.685301527784515,0,0,-0.5676312212027554,C,0,-0.5609748304808925,1,-0.44398016597605894,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,3,male,-0.7605067102423282,0,0,-0.4918744606632361,S,0,-0.5609748304808925,1,-0.33894442074229864,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,1,female,0.969212486287375,0,0,3.9327230485884233,C,0,-0.5609748304808925,1,5.795701430452072,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,3,female,-2.1141999944829655,0,2,-0.33146744825388363,C,0,0.6792945838081278,0,-0.4095107611038644,Miss,Child,High,1,True,False,False,False,True,False,False,0,2
0,3,male,0.2171606617092432,0,0,-0.4888542575852486,S,0,-0.5609748304808925,1,-0.3347569491715175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,female,0.4427762090826827,1,0,0.39858208016340624,S,0,0.059159876663617626,0,0.1698333751076099,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
0,3,male,-0.3092756154954491,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,-0.8357118927001413,0,0,0.8314778546749452,S,0,-0.5609748304808925,1,1.4958660391883043,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,3,male,-2.1141999944829655,5,2,0.2958951755118318,S,0,3.779968119530679,0,-0.3923346832697581,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,2,female,0.5179813915404959,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,3,male,-0.3092756154954491,0,0,-0.49279662933638163,Q,0,-0.5609748304808925,1,-0.3402229953952438,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,2,female,-0.9109170751579546,0,0,-0.40680540729992204,C,0,-0.5609748304808925,1,-0.22099730483196317,Miss,Teen,Medium,1,True,False,False,False,True,False,False,1,1
1,1,male,0.5179813915404959,1,2,1.7677408088510642,S,1,1.299429290952638,0,0.2814992836617736,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,3,male,-0.6100963453267019,0,0,-0.49145565916975514,S,0,-0.5609748304808925,1,-0.338363758017817,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.08366006812200955,2,0,-0.4888542575852486,S,0,0.6792945838081278,0,-0.48224900338680876,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,female,-0.45968598041107545,1,0,1.6323350375212924,C,1,0.059159876663617626,0,1.0251244434396578,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,3,female,-0.3844807979532623,0,2,-0.312172377522981,S,1,0.6792945838081278,0,-0.40059330775657653,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.5348911628688886,0,0,-0.49145565916975514,S,0,-0.5609748304808925,1,-0.338363758017817,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,0.14195547925143,0,0,-0.4902797934380587,S,0,-0.5609748304808925,1,-0.33673343575292625,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
0,2,male,1.2700332161186279,0,0,-0.12491978668775715,S,0,-0.5609748304808925,1,0.1698333751076099,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,2,male,-0.45968598041107545,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Rare,Adult,Medium,0,False,False,True,False,False,False,True,2,1
1,2,female,-0.08366006812200955,0,0,-0.393717860628643,S,0,-0.5609748304808925,1,-0.20285159469191155,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
1,3,male,0.7435969389139355,0,0,-0.4888542575852486,S,0,-0.5609748304808925,1,-0.3347569491715175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.23407043303763592,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-0.6100963453267019,1,0,-0.4505983519307405,S,0,0.059159876663617626,0,-0.4188553365513721,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,3,male,-0.08366006812200955,1,0,-0.32928686163157667,S,0,0.059159876663617626,0,-0.3347569491715175,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,female,-0.685301527784515,0,0,-0.47400492578514347,S,0,-0.5609748304808925,1,-0.31416854728184357,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,2,male,0.36757102662486957,1,0,-0.22559322262067316,S,0,0.059159876663617626,0,-0.2628720205397746,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,1.6460591284076938,0,0,-0.49237782784290063,S,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,male,-1.9637896295673392,1,1,-0.2708962687904854,S,0,0.6792945838081278,0,-0.38151704837857353,Master,Child,High,0,False,False,True,True,False,False,False,0,2
0,3,male,-0.6100963453267019,0,0,-0.4918744606632361,S,0,-0.5609748304808925,1,-0.33894442074229864,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,-0.5724937540977952,3,1,-0.13565761536436197,S,0,1.9195639980971482,0,-0.4138069208256383,Miss,Adult,High,1,False,False,True,False,True,False,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.3092756154954491,0,0,-0.5103319284071769,Q,0,-0.5609748304808925,1,-0.3645354553351991,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,1,female,0.29236584416705635,1,0,1.163700193253568,Q,1,0.059159876663617626,0,0.7002464407398876,Miss,Adult,VHigh,1,False,True,False,False,True,False,False,2,3
0,2,male,0.06675029679361683,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,3,male,1.1196228512030013,0,0,-0.4888542575852486,S,0,-0.5609748304808925,1,-0.3347569491715175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-0.5724937540977952,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
1,2,female,0.36757102662486957,1,1,0.005955680025033696,S,0,0.6792945838081278,0,-0.25356652816026093,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
1,2,female,-0.8357118927001413,0,2,-0.3866707201133388,S,0,0.6792945838081278,0,-0.43502362956077706,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,2,male,0.06675029679361683,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-1.437353352362647,0,2,-0.1621689579829361,S,0,0.6792945838081278,0,-0.3312673895291999,Miss,Child,High,1,False,False,True,False,True,False,False,0,2
0,3,male,-0.3092756154954491,0,0,-0.4894421904510968,C,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,3,male,-0.6100963453267019,0,0,-0.49271407711891657,Q,0,-0.5609748304808925,1,-0.34010853783897577,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
0,3,male,-0.008454885664196365,0,0,-0.4898609919445778,S,0,-0.5609748304808925,1,-0.33615277302844454,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,-0.08366006812200955,1,1,-0.35848215805212236,S,0,0.6792945838081278,0,-0.4219959402294579,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
0,3,male,-0.8357118927001413,1,1,-0.2414492887801075,S,0,0.6792945838081278,0,-0.36790776577353484,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,-0.08366006812200955,1,0,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,2,female,-0.7605067102423282,0,0,-0.12491978668775715,S,0,-0.5609748304808925,1,0.1698333751076099,Miss,Adult,High,1,False,False,True,False,True,False,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,3,male,0.2171606617092432,0,0,-0.4863374216869257,S,1,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,male,-0.08366006812200955,0,0,-0.11384570873513637,S,1,-0.5609748304808925,1,0.18518743753380743,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,3,female,-0.5724937540977952,1,0,-0.32425318983493084,S,0,0.059159876663617626,0,-0.3312673895291999,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,2,female,0.969212486287375,1,0,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.9109170751579546,0,0,-0.5049620073345151,S,0,-0.5609748304808925,1,-0.35709013088235025,Mr,Teen,Low,0,False,False,True,False,False,False,False,1,0
0,1,male,1.5708539459498805,1,0,0.4771073601910807,S,1,0.059159876663617626,0,0.2242705055277647,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,1,female,-1.136532622531394,1,2,1.7677408088510642,S,1,1.299429290952638,0,0.2814992836617736,Miss,Teen,VHigh,1,False,False,True,False,True,False,False,1,3
0,3,female,-0.6100963453267019,2,2,0.04370821849987721,S,0,1.9195639980971482,0,-0.3640692501669855,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
1,2,female,-0.3844807979532623,2,3,-0.2708962687904854,S,0,2.5396987052416584,0,-0.46875603943651395,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,1,male,2.623726500359265,1,4,4.647001076532463,S,1,2.5396987052416584,0,0.6676772174115899,Mr,Senior,VHigh,0,False,False,True,False,False,False,False,3,3
0,2,male,0.14195547925143,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,2,female,1.1948280336608146,1,1,-0.11988611489111134,S,0,0.6792945838081278,0,-0.3117258555322212,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.685301527784515,0,0,-0.45714212526638004,S,0,-0.5609748304808925,1,-0.2907884976783155,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.3092756154954491,1,0,-0.4918744606632361,S,0,0.059159876663617626,0,-0.44746972561837656,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,-0.08366006812200955,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Rare,Adult,Medium,1,False,False,True,False,False,False,True,2,1
1,3,male,-0.3092756154954491,0,0,-0.48507900373776425,S,0,-0.5609748304808925,1,-0.32952260970804104,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,male,-1.8885844471095259,0,2,0.9997696105865636,S,1,0.6792945838081278,0,0.20573675635548744,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,2,female,-1.2117378049892074,0,1,-0.255795253400548,S,0,0.059159876663617626,0,-0.28380937839368026,Miss,Teen,High,1,False,False,True,False,True,False,False,1,2
1,1,male,0.36757102662486957,0,0,-0.11384570873513637,S,0,-0.5609748304808925,1,0.18518743753380743,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,3,female,-1.8133792646517128,2,1,-0.26066180729354516,C,0,1.299429290952638,0,-0.4215890575751637,Miss,Child,High,1,True,False,False,False,True,False,False,0,2
1,1,male,1.7212643108655068,0,0,-0.034313694348132716,S,1,-0.5609748304808925,1,0.2954575222310441,Rare,Adult,High,0,False,False,True,False,False,False,True,2,2
0,2,male,0.5179813915404959,1,2,-0.08968408411123653,S,0,1.299429290952638,0,-0.36232447034582665,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.3092756154954491,1,0,-0.2463983948905696,S,0,0.059159876663617626,0,-0.27729506845340174,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,1,male,0.06675029679361683,0,0,-0.08968408411123653,C,1,-0.5609748304808925,1,0.21868721010005654,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
1,1,male,1.4956487634920672,1,0,1.145663540471827,C,1,0.059159876663617626,0,0.6877426506295352,Mr,Adult,VHigh,0,True,False,False,False,False,False,False,2,3
0,3,male,-0.3092756154954491,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,male,-0.008454885664196365,0,0,-0.4894421904510968,C,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,1,male,2.6989316828170784,0,0,-0.11384570873513637,S,1,-0.5609748304808925,1,0.18518743753380743,Mr,Senior,High,0,False,False,True,False,False,False,False,3,2
1,1,female,0.4427762090826827,1,0,0.395813560675251,S,1,0.059159876663617626,0,0.16791411730433517,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
1,2,female,1.5708539459498805,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,3,male,-0.3092756154954491,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,1,male,1.4204435810342542,0,0,-0.11384570873513637,S,1,-0.5609748304808925,1,0.18518743753380743,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,0.36757102662486957,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,1.345238398576441,0,0,0.12676380314453292,S,1,-0.5609748304808925,1,0.5187893393393715,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,2,male,1.4204435810342542,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.3092756154954491,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,0.6683917564561223,0,0,-0.5064721088735089,S,0,-0.5609748304808925,1,-0.35918386666774077,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,0.06675029679361683,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,1,male,2.0220850406967594,0,0,-0.11384570873513637,S,0,-0.5609748304808925,1,0.18518743753380743,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.4928811950225652,Q,0,-0.5609748304808925,1,-0.3403402445992257,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,3,female,-2.1330012900974187,2,1,-0.26066180729354516,C,0,1.299429290952638,0,-0.4215890575751637,Miss,Child,High,1,True,False,False,False,True,False,False,0,2
0,3,male,-0.3092756154954491,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,0.6683917564561223,0,0,-0.47400492578514347,S,0,-0.5609748304808925,1,-0.31416854728184357,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,2,female,0.29236584416705635,1,2,-0.08968408411123653,S,0,1.299429290952638,0,-0.36232447034582665,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,2,female,-0.45968598041107545,0,0,-0.3707300882677209,C,1,-0.5609748304808925,1,-0.17097935274283937,Mrs,Adult,Medium,1,True,False,False,False,False,True,False,2,1
0,3,female,-0.5348911628688886,0,0,-0.45034666834090825,S,0,-0.5609748304808925,1,-0.28136668664405795,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,1,male,0.8188021213717487,0,0,0.39858208016340624,S,1,-0.5609748304808925,1,0.8956617807096742,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,2,male,0.36757102662486957,1,0,-0.22559322262067316,S,0,0.059159876663617626,0,-0.2628720205397746,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.008454885664196365,1,0,-0.5065566745596926,S,0,0.059159876663617626,0,-0.45764807318308853,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.5348911628688886,0,0,-0.4969926981460655,S,0,-0.5609748304808925,1,-0.3460407892309157,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,3,female,-2.038994812025152,0,1,-0.4010166847337793,S,0,0.059159876663617626,0,-0.3844831740745435,Miss,Child,Medium,1,False,False,True,False,True,False,False,0,1
0,3,male,-1.51255853482046,5,2,0.2958951755118318,S,0,3.779968119530679,0,-0.3923346832697581,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
